global_step,loop,csv_step,time,playback_hz,hw_scale,sim_action_0,cmd_pos_0,real_pos_0,sim_action_1,cmd_pos_1,real_pos_1,sim_action_2,cmd_pos_2,real_pos_2,sim_action_3,cmd_pos_3,real_pos_3,sim_action_4,cmd_pos_4,real_pos_4,sim_action_5,cmd_pos_5,real_pos_5,sim_action_6,cmd_pos_6,real_pos_6,sim_action_7,cmd_pos_7,real_pos_7,sim_action_8,cmd_pos_8,real_pos_8,sim_action_9,cmd_pos_9,real_pos_9,sim_action_10,cmd_pos_10,real_pos_10,sim_action_11,cmd_pos_11,real_pos_11
341,2,101,13.673921346664429,25,0.55,0.096865,0.05327575000000001,0.045695893143124264,0.170936,0.8790148,0.8767899496836968,-0.17119,-1.6641545,-1.5418382301829956,-0.019888,-0.010938400000000001,-0.06283185307179585,-0.13049,0.7132305,0.7339902836114335,0.020075,-1.5589587500000002,-1.793165642470179,-0.033742,-0.0185581,0.13137569278648226,0.022699,0.79748445,0.8653659763979158,0.035057,-1.55071865,-1.5532622034687766,0.108517,0.059684350000000004,-0.028559933214452663,0.438956,1.0264258000000002,0.9453337893983832,0.124049,-1.5017730500000002,-1.4904303503969807
342,2,102,13.71385931968689,25,0.55,0.241941,0.13306755,0.045695893143124264,-0.015854,0.7762803,0.825382069897682,-0.3614,-1.76877,-1.5589741901116674,0.006046,0.0033253000000000002,-0.03998390650023373,0.04943,0.8121865,0.7054303503969808,0.103629,-1.5130040500000002,-1.6789259096123685,-0.00933,-0.005131500000000001,0.13137569278648226,0.058525,0.81718875,0.8368060431834631,0.178672,-1.4717304,-1.5646861767545577,-0.064311,-0.03537105,0.0,0.343964,0.9741802,0.9453337893983832,-0.012054,-1.5766297,-1.4904303503969807
343,2,103,13.753890991210938,25,0.55,0.195477,0.10751235000000002,0.06283185307179585,-0.200874,0.6745193,0.8539420031121346,-0.304381,-1.7374095500000002,-1.6617899496836968,0.106689,0.05867895000000001,-0.03998390650023373,0.049856,0.8124208,0.7111423370398714,0.021384,-1.5582388,-1.6560779630408065,0.038266,0.021046300000000004,0.022847946571562132,0.215276,0.9034018,0.8196700832547915,0.065035,-1.53423075,-1.5532622034687766,-0.111643,-0.06140365000000001,0.017135959928671597,0.123438,0.8528909,0.9910296825415075,-0.028117,-1.58546435,-1.4961423370398714
344,2,104,13.794015407562256,25,0.55,0.148799,0.08183945,0.11995171950070119,-0.244399,0.65058055,0.7968221366832293,-0.205926,-1.6832593,-1.7588937226128358,0.151117,0.08311435,-0.045695893143124264,0.23733,0.9155315,0.7625502168258862,0.02115,-1.5583675000000001,-1.598958096611901,-0.000321,-0.00017655,0.028559933214452663,0.441688,1.0279284,0.8025341233261198,0.087345,-1.52196025,-1.5646861767545577,-0.073517,-0.04043435,-0.03998390650023373,0.112703,0.8469866500000001,0.9681817359699454,-0.014786,-1.5781323,-1.5818221366832295
345,2,105,13.834068775177002,25,0.55,0.159716,0.0878438,0.11995171950070119,-0.080902,0.7405039,0.7968221366832293,-0.220377,-1.69120735,-1.7646057092557266,0.011711,0.00644105,0.005711986642890533,0.252503,0.92387665,0.8539420031121346,0.085998,-1.5227011000000001,-1.5589741901116674,-0.017203,-0.00946165,0.022847946571562132,0.312927,0.95710985,0.8882139229694779,0.123648,-1.5019936,-1.5304142568972146,0.024094,0.013251700000000002,-0.06283185307179585,0.019246,0.7955853,0.9053498828981494,0.038618,-1.5487601,-1.610382069897682
346,2,106,13.874121189117432,25,0.55,0.148695,0.08178225,0.13137569278648226,0.053196,0.8142578,0.6483104839680756,-0.138732,-1.6463026,-1.6960618695410399,-0.167525,-0.09213875,0.022847946571562132,0.097906,0.8388483,0.8882139229694779,-0.32626,-1.749443,-1.5818221366832295,0.009711,0.00534105,0.034271919857343194,0.325634,0.9640987000000001,0.9624697493270548,0.102398,-1.5136811000000001,-1.5304142568972146,0.069994,0.0384967,-0.06854383971468639,0.003578,0.7869679,0.8653659763979158,0.269931,-1.42153795,-1.610382069897682
347,2,107,13.914214134216309,25,0.55,0.097736,0.053754800000000005,0.11995171950070119,0.043178,0.8087479000000001,0.6997183637540902,-0.005765,-1.57317075,-1.6846378962552588,-0.173625,-0.09549375,0.011423973285781066,-0.150458,0.7022481,0.91106186954104,-0.412382,-1.7968101,-1.5818221366832295,0.119746,0.06586030000000001,0.08567979964335799,0.205203,0.8978616500000001,1.0367255756846316,0.054622,-1.5399579,-1.513278296968543,0.09734,0.053537,-0.028559933214452663,0.19369,0.8915295000000001,0.8767899496836968,0.250446,-1.4322547,-1.610382069897682
348,2,108,13.954293251037598,25,0.55,0.111961,0.06157855000000001,0.1256637061435917,0.197652,0.8937086000000001,0.8539420031121346,0.059075,-1.53750875,-1.6617899496836968,-0.265632,-0.1460976,-0.10281575957202958,-0.242674,0.6515293,0.9339098161126022,-0.45256,-1.818908,-1.5875341233261198,0.250433,0.13773815000000003,0.028559933214452663,0.001034,0.7855687,1.0024536558272885,-0.082489,-1.6153689500000001,-1.5075663103256525,0.07583,0.0417065,-0.028559933214452663,0.188879,0.88888345,0.8596539897550252,0.204792,-1.4573644000000001,-1.536126243540105
349,2,109,13.99443531036377,25,0.55,-0.038906,-0.021398300000000002,0.09710377292913905,0.252222,0.9237221,0.8539420031121346,-0.014034,-1.5777187000000001,-1.6446539897550252,-0.074648,-0.04105640000000001,-0.11423973285781065,-0.30772,0.615754,0.7339902836114335,-0.06998,-1.608489,-1.8274375623275225,0.037993,0.020896150000000002,0.034271919857343194,0.0383,0.806065,0.9510457760412737,-0.084522,-1.6164871,-1.5189902836114335,0.064098,0.035253900000000005,0.06283185307179585,0.381554,0.9948547000000001,0.8825019363265874,0.035091,-1.55069995,-1.5189902836114335
350,2,110,14.034440755844116,25,0.55,0.12501,0.06875550000000001,0.09710377292913905,0.19711,0.8934105,0.8996378962552589,-0.228339,-1.69558645,-1.6389420031121347,-0.060438,-0.033240900000000004,-0.11995171950070119,-0.136211,0.71008395,0.6540224706109661,0.069973,-1.53151485,-1.8617094821848656,-0.058202,-0.0320111,0.11423973285781065,0.169457,0.87820135,0.8767899496836968,-0.000153,-1.57008415,-1.621806043183463,0.093762,0.05156910000000001,0.022847946571562132,0.417683,1.0147256500000001,0.8939259096123684,0.069811,-1.53160395,-1.5075663103256525
351,2,111,14.07459282875061,25,0.55,0.255081,0.14029455000000002,0.017135959928671597,0.047984,0.8113912,0.9681817359699454,-0.300688,-1.7353784,-1.6275180298263536,0.003535,0.0019442500000000002,-0.06854383971468639,0.063809,0.82009495,0.6483104839680756,0.180227,-1.4708751500000001,-1.7303337893983832,-0.084906,-0.0466983,0.09139178628624853,0.247747,0.92126085,0.8310940565405726,0.084821,-1.52334845,-1.6275180298263536,-0.042372,-0.0233046,0.022847946571562132,0.293912,0.9466516,0.9281978294697116,-0.075707,-1.61163885,-1.536126243540105
352,2,112,14.11464548110962,25,0.55,0.287059,0.15788245,0.06854383971468639,-0.217719,0.66525455,0.8882139229694779,-0.276841,-1.7222625500000002,-1.6675019363265875,-0.034479,-0.018963450000000003,-0.057119866428905326,0.006787,0.78873285,0.7454142568972145,0.090533,-1.52020685,-1.6503659763979157,-0.029206,-0.016063300000000003,0.028559933214452663,0.241356,0.9177458000000001,0.8596539897550252,0.00967,-1.5646815,-1.6275180298263536,-0.143238,-0.07878090000000001,0.005711986642890533,0.126173,0.85439515,1.0424375623275224,-0.062838,-1.6045609,-1.5532622034687766
353,2,113,14.154707670211792,25,0.55,0.169588,0.0932734,0.10281575957202958,-0.314488,0.6120316,0.8025341233261198,-0.208103,-1.68445665,-1.7531817359699455,0.059809,0.032894950000000006,-0.03998390650023373,0.194374,0.8919057,0.7625502168258862,0.103123,-1.51328235,-1.5875341233261198,-0.088623,-0.04874265,0.011423973285781066,0.436193,1.02490615,0.922485842826821,0.007325,-1.56597125,-1.5761101500403387,-0.05221,-0.0287155,-0.03998390650023373,0.059239,0.81758145,0.985317695898617,-0.022515,-1.5823832500000001,-1.6046700832547915
354,2,114,14.194827795028687,25,0.55,0.107258,0.05899190000000001,0.18278357257249706,-0.183897,0.6838566500000001,0.6768704171825282,-0.001358,-1.5707469,-1.7131978294697117,0.073634,0.040498700000000006,-0.034271919857343194,0.156697,0.87118335,0.825382069897682,-0.034418,-1.5889299000000001,-1.5703981633974484,-0.157903,-0.08684665,0.011423973285781066,0.345432,0.9749876000000001,0.9510457760412737,0.083229,-1.5242240500000002,-1.5761101500403387,0.072052,0.03962860000000001,-0.05140787978601479,0.015933,0.7937631500000001,0.9053498828981494,0.088109,-1.52154005,-1.6046700832547915
355,2,115,14.234853982925415,25,0.55,0.036063,0.01983465,0.18278357257249706,-0.029192,0.7689444000000001,0.6654464438967471,0.230887,-1.44301215,-1.7131978294697117,-0.03434,-0.018887000000000004,-0.005711986642890533,0.121097,0.85160335,0.8653659763979158,-0.332861,-1.75307355,-1.5703981633974484,0.073351,0.040343050000000005,0.005711986642890533,0.220824,0.9064532000000001,0.9738937226128359,0.016498,-1.5609261,-1.5646861767545577,0.050515,0.027783250000000002,-0.07425582635757692,0.152206,0.8687133,0.8368060431834631,0.240045,-1.43797525,-1.6275180298263536
356,2,116,14.274996042251587,25,0.55,0.038198,0.021008900000000004,0.18278357257249706,0.027618,0.8001899,0.6711584305396376,0.089292,-1.5208894000000002,-1.6846378962552588,-0.135666,-0.07461630000000001,0.017135959928671597,-0.078287,0.7419421500000001,0.8767899496836968,-0.384503,-1.78147665,-1.5646861767545577,0.097889,0.053838950000000003,-0.011423973285781066,0.169859,0.8784224500000001,1.0595735222561937,-0.03165,-1.5874075,-1.5418382301829956,-0.050059,-0.027532450000000003,0.005711986642890533,0.085619,0.83209045,0.8368060431834631,0.1815,-1.470175,-1.598958096611901
357,2,117,14.315067291259766,25,0.55,-0.030493,-0.016771150000000002,0.09139178628624853,0.17692,0.882306,0.7796861767545578,0.042937,-1.54638465,-1.524702270254324,-0.132742,-0.0730081,-0.028559933214452663,-0.314438,0.6120591,0.7911101500403388,-0.190621,-1.67484155,-1.7303337893983832,0.162227,0.08922485000000001,-0.028559933214452663,0.010127,0.79056985,0.9167738561839305,-0.095449,-1.6224969500000002,-1.5761101500403387,-0.016792,-0.009235600000000002,-0.022847946571562132,0.255608,0.9255844000000001,0.8825019363265874,0.101395,-1.5142327500000001,-1.501854323682762
358,2,118,14.355101823806763,25,0.55,-0.041697,-0.02293335,0.07996781300046746,0.212112,0.9016616000000001,0.7796861767545578,-0.057125,-1.6014187500000001,-1.524702270254324,-0.056098,-0.030853900000000004,-0.07996781300046746,-0.252154,0.6463153,0.7911101500403388,-0.016588,-1.5791234,-1.7703176958986169,0.065887,0.03623785,0.06854383971468639,0.050065,0.81253575,0.8710779630408063,-0.047494,-1.5961217,-1.5818221366832295,0.071746,0.039460300000000004,-0.017135959928671597,0.49204,1.055622,0.91106186954104,0.184706,-1.4684117,-1.536126243540105
359,2,119,14.395209550857544,25,0.55,0.26744,0.14709200000000003,0.06854383971468639,0.177657,0.88271135,0.8710779630408063,-0.315977,-1.74378735,-1.5418382301829956,-0.018646,-0.0102553,-0.06854383971468639,0.073978,0.8256879,0.6711584305396376,0.140144,-1.4929208,-1.6789259096123685,-0.119412,-0.0656766,0.06283185307179585,0.171141,0.87912755,0.813958096611901,0.113675,-1.50747875,-1.6160940565405726,0.036666,0.0201663,-0.05140787978601479,0.346235,0.97542925,0.8882139229694779,0.038577,-1.5487826500000001,-1.5475502168258863
360,2,120,14.435299158096313,25,0.55,0.231212,0.12716660000000002,0.028559933214452663,-0.131735,0.7125457500000001,0.9053498828981494,-0.369196,-1.7730578000000001,-1.6275180298263536,0.023049,0.012676950000000001,-0.06854383971468639,0.075892,0.8267406,0.6711584305396376,0.12716,-1.500062,-1.6503659763979157,0.054539,0.02999645,0.06854383971468639,0.219997,0.9059983500000001,0.7853981633974483,0.126528,-1.5004096,-1.6046700832547915,-0.205791,-0.11318505000000001,0.005711986642890533,0.229679,0.91132345,0.9339098161126022,-0.048909,-1.59689995,-1.5475502168258863
361,2,121,14.47536849975586,25,0.55,0.167799,0.09228945000000001,0.07996781300046746,-0.269484,0.6367838,0.8996378962552589,-0.195536,-1.6775448000000002,-1.7303337893983832,0.028239,0.015531450000000002,-0.045695893143124264,0.062345,0.81928975,0.751126243540105,0.098726,-1.5157007,-1.5646861767545577,-0.031846,-0.0175153,0.06854383971468639,0.311056,0.9560808000000001,0.8710779630408063,0.004738,-1.5673941,-1.5818221366832295,-0.153667,-0.08451685,0.011423973285781066,0.020436,0.7962398,0.996741669184398,-0.017298,-1.5795139,-1.5646861767545577
362,2,122,14.515485525131226,25,0.55,0.082196,0.045207800000000006,0.1256637061435917,-0.310248,0.6143636,0.8996378962552589,-0.116674,-1.6341707,-1.793165642470179,0.005413,0.0029771500000000005,-0.022847946571562132,0.263292,0.9298106,0.8882139229694779,0.036848,-1.5497336000000002,-1.5589741901116674,-0.048585,-0.026721750000000002,0.011423973285781066,0.477162,1.0474391,0.8996378962552589,0.133037,-1.49682965,-1.5589741901116674,-0.046179,-0.02539845,-0.022847946571562132,-0.012539,0.77810355,0.922485842826821,0.065827,-1.53379515,-1.5703981633974484
363,2,123,14.555545806884766,25,0.55,0.092007,0.050603850000000006,0.11995171950070119,-0.06921,0.7469345000000001,0.6540224706109661,0.070394,-1.5312833000000001,-1.6846378962552588,-0.036663,-0.020164650000000003,-0.005711986642890533,0.239517,0.91673435,0.8710779630408063,-0.107897,-1.62934335,-1.5646861767545577,-0.147265,-0.08099575,0.022847946571562132,0.364825,0.98565375,0.8996378962552589,0.131405,-1.49772725,-1.5532622034687766,0.089691,0.04933005000000001,-0.09139178628624853,-0.120966,0.7184687000000001,0.7911101500403388,0.225082,-1.4462049000000001,-1.6332300164692442
364,2,124,14.595657110214233,25,0.55,0.085962,0.047279100000000004,0.09710377292913905,0.026199,0.7994094500000001,0.6425984973251849,0.016396,-1.5609822,-1.7131978294697117,-0.181198,-0.09965890000000001,-0.005711986642890533,0.073427,0.8253848500000001,0.8882139229694779,-0.424716,-1.8035938,-1.524702270254324,0.152934,0.0841137,-0.011423973285781066,0.267208,0.9319644,0.9796057092557264,0.068797,-1.5321616500000002,-1.536126243540105,0.039081,0.02149455,-0.10281575957202958,0.026639,0.79965145,0.8082461099690104,0.395811,-1.35230395,-1.5304142568972146
365,2,125,14.635716199874878,25,0.55,-0.073513,-0.04043215,0.11995171950070119,-0.02167,0.7730815,0.6654464438967471,0.054911,-1.53979895,-1.6617899496836968,-0.210337,-0.11568535,-0.045695893143124264,-0.293374,0.6236443,0.8939259096123684,-0.30415,-1.7372825,-1.6389420031121347,0.23856,0.13120800000000002,-0.011423973285781066,0.068705,0.82278775,1.0310135890417411,-0.065656,-1.6061108000000002,-1.5532622034687766,-0.019676,-0.010821800000000001,-0.028559933214452663,0.110546,0.8458003000000001,0.8082461099690104,0.168337,-1.47741465,-1.536126243540105
366,2,126,14.67625880241394,25,0.55,-0.00851,-0.004680500000000001,0.09139178628624853,0.235009,0.91425495,0.8368060431834631,0.044312,-1.5456284,-1.6160940565405726,-0.191465,-0.10530575,-0.09139178628624853,-0.316837,0.61073965,0.8939259096123684,-0.332512,-1.7528816,-1.6389420031121347,0.2467,0.135685,-0.005711986642890533,0.03822,0.806021,1.0138776291130696,-0.114305,-1.6328677500000002,-1.5418382301829956,-0.043987,-0.024192850000000002,-0.034271919857343194,0.267487,0.93211785,0.8653659763979158,0.087214,-1.5220323,-1.4961423370398714
367,2,127,14.71625304222107,25,0.55,0.065361,0.03594855,0.09139178628624853,0.352701,0.97898555,0.8368060431834631,-0.079007,-1.61345385,-1.6160940565405726,-0.097589,-0.053673950000000005,-0.13708767942937278,-0.166179,0.69360155,0.6654464438967471,-0.101929,-1.62606095,-1.7588937226128358,0.048153,0.02648415,0.13708767942937278,0.111654,0.8464097,0.7968221366832293,-0.041518,-1.5928349000000002,-1.6275180298263536,0.047348,0.026041400000000003,0.034271919857343194,0.295643,0.94760365,0.8596539897550252,0.022991,-1.5573549500000001,-1.4847183637540904
368,2,128,14.756249189376831,25,0.55,0.071245,0.039184750000000004,0.028559933214452663,0.1911,0.890105,0.9396218027554927,-0.248385,-1.70661175,-1.5875341233261198,-0.008493,-0.004671150000000001,-0.13137569278648226,-0.053126,0.7557807000000001,0.6654464438967471,0.214223,-1.4521773500000001,-1.7874536558272887,-0.07249,-0.0398695,0.1256637061435917,0.136937,0.86031535,0.8425180298263536,0.007507,-1.56587115,-1.6560779630408065,0.116544,0.06409920000000001,0.011423973285781066,0.378024,0.9929132,0.9053498828981494,0.161318,-1.4812751,-1.4847183637540904
369,2,129,14.796388387680054,25,0.55,0.238201,0.13101055,0.05140787978601479,-0.091713,0.7345578500000001,0.9396218027554927,-0.403939,-1.79216645,-1.598958096611901,0.035236,0.019379800000000003,-0.09710377292913905,0.002933,0.78661315,0.6940063771111997,0.241037,-1.4374296500000001,-1.7303337893983832,-0.105517,-0.058034350000000005,0.06283185307179585,0.234886,0.9141873,0.8539420031121346,0.137937,-1.4941346500000001,-1.621806043183463,-0.174517,-0.09598435000000001,0.017135959928671597,0.305506,0.9530283,0.9681817359699454,-0.063154,-1.6047347,-1.5646861767545577
370,2,130,14.836456537246704,25,0.55,0.213993,0.11769615,0.017135959928671597,-0.263558,0.6400431,0.9453337893983832,-0.318239,-1.7450314500000002,-1.6789259096123685,-0.046121,-0.02536655,-0.022847946571562132,0.033799,0.80358945,0.7739741901116672,0.184886,-1.4683127,-1.5589741901116674,0.093197,0.05125835000000001,0.005711986642890533,0.271191,0.93415505,0.8996378962552589,0.084036,-1.5237802,-1.6275180298263536,-0.216031,-0.11881705000000001,0.034271919857343194,0.137644,0.8607042,0.9796057092557264,-0.088553,-1.6187041500000001,-1.5304142568972146
371,2,131,14.876522302627563,25,0.55,0.086547,0.04760085,0.10852774621492012,-0.272565,0.63508925,0.751126243540105,-0.226172,-1.6943946,-1.793165642470179,0.101991,0.05609505,-0.034271919857343194,0.100162,0.8400891,0.813958096611901,0.07261,-1.5300645000000002,-1.536126243540105,-0.012117,-0.00666435,0.0,0.387854,0.9983197,0.8939259096123684,0.107561,-1.51084145,-1.536126243540105,-0.185498,-0.1020239,-0.11423973285781065,0.123383,0.85286065,0.9738937226128359,-0.095166,-1.6223413,-1.5589741901116674
372,2,132,14.916576385498047,25,0.55,0.096984,0.053341200000000005,0.10852774621492012,-0.184306,0.6836317000000001,0.6254625373965134,-0.147387,-1.65106285,-1.793165642470179,-0.074663,-0.04106465,-0.017135959928671597,0.285372,0.9419546000000001,0.8310940565405726,-0.062898,-1.6045939,-1.536126243540105,-0.066551,-0.036603050000000005,0.045695893143124264,0.483786,1.0510823,0.8939259096123684,0.170051,-1.47647195,-1.5418382301829956,0.037448,0.020596400000000004,-0.11423973285781065,0.028618,0.8007399000000001,0.8882139229694779,0.145618,-1.4899101000000001,-1.6389420031121347
373,2,133,14.956631660461426,25,0.55,0.096066,0.0528363,0.07425582635757692,-0.029077,0.76900765,0.6368865106822944,0.013916,-1.5623462000000001,-1.7531817359699455,-0.23511,-0.12931050000000002,0.005711986642890533,0.199829,0.8949059500000001,0.8425180298263536,-0.420061,-1.80103355,-1.5418382301829956,0.012195,0.0067072500000000005,0.022847946571562132,0.391905,1.00054775,0.996741669184398,0.186964,-1.4671698,-1.524702270254324,0.088199,0.04850945,-0.13137569278648226,-0.052089,0.75635105,0.8596539897550252,0.341395,-1.38223275,-1.6275180298263536
374,2,134,14.996724605560303,25,0.55,-5.7e-05,-3.135e-05,0.07996781300046746,-0.026051,0.77067195,0.6368865106822944,0.056429,-1.5389640500000001,-1.6903498828981496,-0.13618,-0.07489900000000001,-0.011423973285781066,-0.090299,0.7353355500000001,0.8939259096123684,-0.28996,-1.729478,-1.5761101500403387,0.209651,0.11530805000000001,0.011423973285781066,0.09232,0.8357760000000001,1.0424375623275224,0.026241,-1.55556745,-1.5189902836114335,-0.067094,-0.0369017,-0.03998390650023373,0.031687,0.80242785,0.8196700832547915,0.324686,-1.3914227000000001,-1.6046700832547915
